symbol,yf_ticker,roe,roce,debt_eq,netinc_cagr,trailing_pe,market_cap,sector,sector_pe_avg,pe_valuation_flag,s_roe,s_roce,s_debt_eq,s_netinc_cagr,s_pe_val,quality_score
DRREDDY,DRREDDY.NS,17.124678481396217,18.93730669598916,0.46215514019800336,33.87143933281283,18.109138,1028096786432.0,Healthcare,58.63961940816326,1,0.5057843275878758,0.5469240080778011,0.96062234849662,0.46088230389170437,1,0.6247361133486469
UNITDSPR,UNITDSPR.NS,18.811126805923585,19.616239808943426,0.6347482724580454,24.05678349728928,62.411045,969631399936.0,Fast Moving Consumer Goods,53.197095983333334,1,0.552606632501414,0.5705871128050155,0.9383400502900778,0.3757259543971495,1,0.6243249663746196
PIIND,PIIND.NS,16.61774192765736,20.512712742114644,0.2086935118637393,25.30650860976631,32.98067,530597249024.0,Chemicals,70.86632838461539,1,0.4917098151668498,0.6018322126506207,0.9933450154562217,0.38656912915881847,1,0.624286575862907
TITAN,TITAN.NS,29.127943332879596,15.614953852535518,2.4968169304886443,15.371576412667975,85.506,3162848624640.0,Consumer Durables,63.08538357894737,1,0.8390412194002099,0.43112882623240184,0.6979413242458695,0.30036920808581613,1,0.624259612632207
BAJAJ-AUTO,BAJAJ-AUTO.NS,22.179905625405688,19.669045612063314,0.5402254982061028,5.9088906222743764,32.37471,2454600548352.0,Automobile and Auto Components,45.62317724242425,1,0.646136915509798,0.5724275728232247,0.9505432278766467,0.21826670833158698,1,0.6231827937065599
SUPREMEIND,SUPREMEIND.NS,20.690644301860925,21.71028160230003,0.2663008529372275,-0.26123565231073176,59.20479,527807807488.0,Capital Goods,60.8815871171875,1,0.6047892816850293,0.6435715192419704,0.9859077325477021,0.16473192949987694,1,0.6231622100981321
MEDANTA,MEDANTA.NS,14.059877260581505,21.239725714431444,0.4070022585931188,34.88025236295553,69.77353,373032026112.0,Healthcare,58.63961940816326,1,0.42069363422163425,0.6271710623454282,0.967742753224072,0.4696352175352535,1,0.6220893123435087
SONATSOFTW,SONATSOFTW.NS,28.955107699635022,16.098212667680937,1.7874075289869515,4.101211760509416,24.055809,102927261696.0,Information Technology,36.498551703703704,1,0.8342426361278942,0.4479720229110501,0.7895282351953092,0.20258247696310466,1,0.6212115272380481
PGEL,PGEL.NS,13.679538653333056,10.139815122539403,0.8106214644119047,97.39864356620795,53.06186,146215895040.0,Consumer Durables,63.08538357894737,1,0.4101339686926189,0.2403018085308022,0.9156342864028573,0.9999999999913235,1,0.6204607856991795
GPIL,GPIL.NS,25.02911217587609,20.718649477072315,0.2471330519587949,-18.16968500636502,19.961952,156412674048.0,Capital Goods,60.8815871171875,1,0.725241869944238,0.6090098011840176,0.9883823539406413,0.009350202656264897,1,0.619952404901625
ZFCVINDIA,ZFCVINDIA.NS,12.201411031130865,19.549694952212736,0.17752108512930806,48.016530586244755,57.8929,251605008384.0,Automobile and Auto Components,45.62317724242425,1,0.36909544932543337,0.5682678005136708,0.9973694705386619,0.5836114504451522,1,0.6191232955958774
VIJAYA,VIJAYA.NS,18.687826397575524,21.8445641089501,0.5937287780339552,9.26429868101144,67.80287,101759320064.0,Healthcare,58.63961940816326,1,0.549183337976659,0.6482517166830216,0.9436357917548196,0.2473797313590946,1,0.6178392455987949
JSWINFRA,JSWINFRA.NS,13.978366507651973,14.745085257996177,0.6139602375488498,66.10903401708292,40.25557,638838767616.0,Services,46.5328134,1,0.4184305815849825,0.40081097715602926,0.9410238488103851,0.740590112887033,1,0.6150035186634664
APARINDS,APARINDS.NS,20.751335488907284,13.657217254548293,1.5010436234606555,47.34714792942643,38.997856,343439114240.0,Capital Goods,60.8815871171875,1,0.6064743029359744,0.3628951147480825,0.8264986861916626,0.5778035867334874,1,0.6122015898432598
SUNPHARMA,SUNPHARMA.NS,12.509543390835038,18.36651214723878,0.27059906092146135,49.47111675709046,37.672592,3914754686976.0,Healthcare,58.63961940816326,1,0.3776503911460433,0.5270298963794765,0.9853528208266834,0.5962320914956669,1,0.612101932861818
WELCORP,WELCORP.NS,14.50281526788141,15.118482009383834,0.9714598091541323,63.221703636810055,11.208208,225541570560.0,Capital Goods,60.8815871171875,1,0.4329913003487024,0.4138251110438884,0.894869567009543,0.7155383414251307,1,0.6106917712020404
BHARTIHEXA,BHARTIHEXA.NS,23.83412093541905,22.022960432468853,2.24522513106657,-3.7410604971057415,63.172417,870199984128.0,Telecommunication,77.3856,1,0.6920643077172025,0.6544694291584163,0.7304225906070171,0.13453941071682865,1,0.6077079203391831
JINDALSAW,JINDALSAW.NS,12.157842034518092,16.86882520906358,0.8969179699122023,61.622896952566755,7.5096445,129051582464.0,Capital Goods,60.8815871171875,1,0.3678858060683523,0.4748304643729717,0.9044931451270679,0.701666378611634,1,0.6050806054051355
HINDUNILVR,HINDUNILVR.NS,19.89001688180014,19.57004073958007,0.6101916990868592,6.266522190039137,54.2792,5874213453824.0,Fast Moving Consumer Goods,53.197095983333334,1,0.5825607789559396,0.5689769197008847,0.9415103785854307,0.22136967997778906,1,0.6025129563953755
CIPLA,CIPLA.NS,13.990510827854932,19.900272895901903,0.19488450506164257,27.955626091587817,22.394367,1207685480448.0,Healthcare,58.63961940816326,1,0.41876775471696676,0.5804866221299424,0.9951278002256463,0.4095540588307914,1,0.6019319637475808
DIXON,DIXON.NS,22.97164916186637,9.16039298758569,3.832884159189238,79.2649609450878,82.9104,1019593162752.0,Consumer Durables,63.08538357894737,1,0.6681187673924368,0.20616564974085252,0.5254509822255377,0.8547368267586609,1,0.601742055338507
LICI,LICI.NS,50.228060324856244,,43.39534096511426,127.11486159327077,11.594241,5655141810176.0,Financial Services,39.25075387065217,1,0.9999999999722362,,0.0,0.9999999999913235,1,0.5999999999899356
MARUTI,MARUTI.NS,12.22644559761578,16.077845712265102,0.3712794797168326,55.19083818328072,34.635517,5034213900288.0,Automobile and Auto Components,45.62317724242425,1,0.36979050537208896,0.44726216594608004,0.9723546726050152,0.6458589561501797,1,0.5977776852189349
PFIZER,PFIZER.NS,18.59327603361063,18.831582528375414,0.1644848378507188,7.810760768975711,29.38711,237339230208.0,Healthcare,58.63961940816326,1,0.5465582554841426,0.5432391648985435,0.9990524897037472,0.23476818547147488,1,0.5965887784197357
CAMPUS,CAMPUS.NS,19.084965743473887,20.334484924623116,0.7252514837873921,3.740828285336706,71.55441,84629397504.0,Consumer Durables,63.08538357894737,1,0.5602094567591764,0.5956203731775783,0.9266558104997493,0.19945562853579732,1,0.5958574276042694
BLUESTARCO,BLUESTARCO.NS,20.403131036693125,11.335187591557041,1.69182623662644,52.19543156649043,71.708984,389058134016.0,Consumer Durables,63.08538357894737,1,0.59680680539294,0.28196456349544136,0.8018680706885011,0.6198694668586187,1,0.5937872864667412
TIMKEN,TIMKEN.NS,17.717722194279943,18.724520439379894,0.2040486982686349,11.002238167811296,48.736202,222481973248.0,Capital Goods,60.8815871171875,1,0.5222495065962398,0.5395076906547972,0.9939446750155834,0.2624588726778,1,0.5931352504304687
SAILIFE,SAILIFE.NS,4.579748261665176,14.72108174002987,0.48470297483267594,201.20277150543524,72.932655,179193282560.0,Healthcare,58.63961940816326,1,0.15748871762193117,0.3999743737430852,0.9577113544804468,0.9999999999913235,1,0.5908969118926823
SUNTV,SUNTV.NS,17.846375335846076,20.15889817619934,0.08427096928089264,1.226024678162685,13.442508,224825262080.0,Media Entertainment & Publication,23.900002999999998,1,0.5258214136240951,0.5895005838531434,0.9999999998708969,0.17763606619235073,1,0.5906487832696191
MPHASIS,MPHASIS.NS,19.152109676382437,18.76137780502863,0.5481944240764506,5.957009524739587,30.669296,532655407104.0,Information Technology,36.498551703703704,1,0.5620736311035752,0.5407922939340808,0.9495144153143866,0.21868420947928802,1,0.5899841670076084
ZYDUSLIFE,ZYDUSLIFE.NS,14.06804821945784,19.139724184325598,0.411379294646109,26.38711984366351,21.697844,992096419840.0,Healthcare,58.63961940816326,1,0.42092049153020367,0.5539789390183214,0.9671776645596717,0.39594499617276185,1,0.5890365311321445
SUMICHEM,SUMICHEM.NS,18.895147104698488,18.339220132082428,0.3646536412078153,6.072208549384772,47.430614,264447393792.0,Chemicals,70.86632838461539,1,0.5549393598023039,0.526078677768189,0.973210088504785,0.21968372780866344,1,0.5879197362201888
DATAPATTNS,DATAPATTNS.NS,13.851967880172564,17.333646639192153,0.21938443993581838,33.14676885940291,72.46482,155738472448.0,Capital Goods,60.8815871171875,1,0.41492126855687517,0.4910310561112729,0.9919647841324872,0.4545947383228005,1,0.5869478098793139
APLAPOLLO,APLAPOLLO.NS,21.19588816768529,16.685275387012876,0.8048812940751583,6.942720515196488,59.8508,478894391296.0,Capital Goods,60.8815871171875,1,0.6188167985660776,0.46843313512363227,0.916375359848393,0.22723667948034068,1,0.5856569632240585
KSB,KSB.NS,15.864710522003985,18.595417984966105,0.5807910593462821,18.323471852348195,54.567276,140590088192.0,Capital Goods,60.8815871171875,1,0.47080276122859543,0.535008035473684,0.9453060905792059,0.3259811749184139,1,0.5819849858075633
COROMANDEL,COROMANDEL.NS,21.32264392488431,15.065427725423582,0.6865387836860095,10.575176644608453,29.251236,660666646528.0,Chemicals,70.86632838461539,1,0.6223360268915481,0.4119759906318407,0.9316537378027882,0.2587534956442101,1,0.5811935655246848
BAYERCROP,BAYERCROP.NS,24.858668483666644,14.858061267960188,0.8404083637384226,-4.163953361837203,37.906357,224865779712.0,Chemicals,70.86632838461539,1,0.7205096961733894,0.4047485714557218,0.9117887071219755,0.1308702028310582,1,0.5802823983504553
EMCURE,EMCURE.NS,20.509625850901877,17.79043676886284,0.7736997135011249,0.9539238103105641,35.166706,261921734656.0,Healthcare,58.63961940816326,1,0.5997635118570945,0.5069517299899138,0.9204009967193613,0.1752751972032701,1,0.579782175003165
POLYMED,POLYMED.NS,14.43022071688075,15.96444678732318,0.15431926703588322,32.20834875248284,53.6647,193697988608.0,Healthcare,58.63961940816326,1,0.43097579583986023,0.443309831635594,0.9999999998708969,0.44645258520640035,1,0.5794107136827712
CEATLTD,CEATLTD.NS,8.551003025353287,13.518618625326692,1.5620941168943345,87.93896320206773,32.91037,141842300928.0,Automobile and Auto Components,45.62317724242425,1,0.26774605473118207,0.35806448590447204,0.8186168818432938,0.9299963549673277,1,0.5786317411654323
ZENSARTECH,ZENSARTECH.NS,15.284401581344996,18.332878261887117,0.2710764921247266,15.999940208946416,26.1545,175103377408.0,Information Technology,36.498551703703704,1,0.45469114857589094,0.5258576422409261,0.9852911830065398,0.3058211737932573,1,0.5768296673426312
AIAENG,AIAENG.NS,15.96356665129465,16.683004482757976,0.12930457547989443,19.622552748886733,27.240622,300883542016.0,Capital Goods,60.8815871171875,1,0.47354738836059895,0.4683539864649738,0.9999999998708969,0.33725258256644725,1,0.5766032296183471
CERA,CERA.NS,16.99541252240753,16.39658752818019,0.3615043319703431,17.718044440359428,32.409885,79652651008.0,Consumer Durables,63.08538357894737,1,0.5021954063866256,0.45837139132782884,0.9736166739039551,0.320728215553064,1,0.575439613944151
DMART,DMART.NS,12.976963455445532,18.915886004456617,0.1350459940168108,21.966621208854754,102.884514,2795969183744.0,Consumer Services,215.50412475,1,0.39062777353576567,0.5461774248615865,0.9999999998708969,0.35759077030948716,1,0.5752508423186583
PRAJIND,PRAJIND.NS,19.180436063214472,17.170485620898738,1.286993455411094,13.368913969285433,46.23853,64912928768.0,Capital Goods,60.8815871171875,1,0.5628600807694552,0.4853443453151593,0.854133213783726,0.2829932118403801,1,0.5749127349952613
ANANTRAJ,ANANTRAJ.NS,6.1959038237683846,10.81579561385963,0.2496839158975997,96.03825355337183,52.002228,240493903872.0,Realty,66.66871309999999,1,0.20235942454840297,0.26386200445358066,0.9880530296493184,0.9999999999913235,1,0.5748812829235785
USHAMART,USHAMART.NS,16.738823499881473,17.40095774768598,0.3620403312849101,11.833401934673859,33.667927,135965802496.0,Capital Goods,60.8815871171875,1,0.4950715062496032,0.4933770748562764,0.973547474762545,0.269670421753416,1,0.571831926154015
HAVELLS,HAVELLS.NS,17.705767855400644,18.05397833572005,0.6556119971657972,7.158732095996312,66.733246,942606909440.0,Consumer Durables,63.08538357894737,1,0.5219176080779717,0.5161370408512157,0.9356464799866147,0.22911089269552878,1,0.5717786931732933
TATACOMM,TATACOMM.NS,96.86255727380625,18.24809464194686,7.7903831655799065,3.1294141671045717,32.05313,481711554560.0,Telecommunication,77.3856,1,0.9999999999722362,0.5229026476479113,0.014525826295061205,0.19415072582595072,1,0.571734681013098
SONACOMS,SONACOMS.NS,16.11471503192255,16.16547766262985,0.15808779109957308,18.473931838909618,42.568275,252165406720.0,Automobile and Auto Components,45.62317724242425,1,0.4777438499194969,0.45031643444376457,0.9998783678918516,0.3272866331448956,1,0.5713413453995472
IGL,IGL.NS,19.297015723056948,16.566438417759734,0.4640750352831958,4.569451570382532,18.278385,304262348800.0,Oil Gas & Consumable Fuels,49.56356671764706,1,0.5660967814145169,0.46429126666082354,0.960374484202987,0.20664513525342385,1,0.5712870507706937
MOTHERSON,MOTHERSON.NS,7.070847851250834,12.424702638448938,1.5007016173559395,95.41720375813183,32.06309,1072753541120.0,Automobile and Auto Components,45.62317724242425,1,0.22665124270923717,0.31993783091245653,0.8265428402197744,0.9948809191403902,1,0.5709374404019295
HAL,HAL.NS,25.26919059658002,11.607821642141145,2.0374827391148878,18.0822303192808,38.519264,3204121624576.0,Capital Goods,60.8815871171875,1,0.7319073721442598,0.29146677802597776,0.7572427651237725,0.3238880553381904,1,0.5708029319859764
ASTRAL,ASTRAL.NS,16.586655383476447,19.17308390114099,0.369187857123514,2.6833140112257237,77.98114,377700417536.0,Capital Goods,60.8815871171875,1,0.4908467328955595,0.555141637460349,0.9726247074421468,0.1902801610888666,1,0.5699891675678505
KEI,KEI.NS,16.632768953856427,14.713805612050137,0.250417491250054,22.805682865708764,53.58141,406877470720.0,Capital Goods,60.8815871171875,1,0.49212702332698344,0.3997207761867017,0.9879583228406157,0.36487084501571637,1,0.5687362184740061
PREMIERENE,PREMIERENE.NS,15.42355492734411,26.6178441081929,1.4242186508940486,,43.66324,458427301888.0,Capital Goods,60.8815871171875,1,0.4585545817456772,0.8146165946942212,0.8364170237640949,,1,0.5666830767618727
VEDL,VEDL.NS,20.521662905788386,22.307971717593905,2.781984261343553,-7.278621717931999,12.744676,1846037577728.0,Metals & Mining,30.47386776875,1,0.600097706890503,0.6644030319827146,0.66112535467821,0.10384594527826235,1,0.5660680623202134
SAGILITY,SAGILITY.NS,4.1077785787561405,12.240112760706195,0.32564628300152565,93.780046098265,31.718311,210847039488.0,Information Technology,36.498551703703704,1,0.14438502029440944,0.3135042522207298,0.9782460570651818,0.9806762060870088,1,0.5645637189206844
JPPOWER,JPPOWER.NS,4.275260610474543,11.90804569195972,0.4481972445689346,96.34455586137062,22.4625,123225456640.0,Power,36.544590211111114,1,0.1490349669560456,0.30193059691613683,0.962424355266357,0.9999999999913235,1,0.5645567926040661
BALKRISIND,BALKRISIND.NS,16.811984945907323,17.96461432672262,0.5051272671261889,4.859279731904365,30.364216,441594445824.0,Automobile and Auto Components,45.62317724242425,1,0.49710274994910864,0.5130224042789201,0.955074516237915,0.20915981418150068,1,0.56247956632645
SIEMENS,SIEMENS.NS,13.36442572673583,14.623281190866658,0.6535295227806666,38.17781721117968,47.34766,1145726959616.0,Capital Goods,60.8815871171875,1,0.4013852194325622,0.3965656953430024,0.9359153337622508,0.49824636696343466,1,0.5595935631225438
BSOFT,BSOFT.NS,16.710082660992214,17.399898478181214,0.28294924887040185,3.681981513939414,21.0,99136692224.0,Information Technology,36.498551703703704,1,0.49427354979735266,0.49334015574782913,0.9837583740072671,0.19894504759279613,1,0.5589698694958123
DABUR,DABUR.NS,18.09636857591109,16.934057659340834,0.44798425727860014,0.5415588046318254,47.823704,851723812864.0,Fast Moving Consumer Goods,53.197095983333334,1,0.532762189420429,0.4771040348809805,0.962451852573204,0.17169733373751264,1,0.557811910179857
NAVA,NAVA.NS,11.242064181107093,17.26122516170501,0.19764760135839268,28.91500428214413,17.186897,176706011136.0,Power,36.544590211111114,1,0.34246028352974023,0.48850692380194877,0.9947710760915434,0.41787805366683745,1,0.5576560881565082
DIVISLAB,DIVISLAB.NS,16.488947492960854,19.623957902205404,0.131137684548066,-9.545908575211005,70.61029,1624800362496.0,Healthcare,58.63961940816326,1,0.488133985297164,0.5708561143394345,0.9999999998708969,0.0841739491065736,1,0.555989013975957
ENDURANCE,ENDURANCE.NS,12.730469436277655,17.797845066453686,0.5984985175121069,21.989085119435426,47.816338,410890272768.0,Automobile and Auto Components,45.62317724242425,1,0.3837841495972283,0.5072099341022155,0.9430200038840741,0.3577856772580832,1,0.5549478644389502
OBEROIRLTY,OBEROIRLTY.NS,13.434430074848416,15.421676368994722,0.4480902104087967,28.5723571070881,27.777777,573582540800.0,Realty,66.66871309999999,1,0.40332880992681563,0.4243924552303494,0.9624381737019068,0.41490509332249365,1,0.5544435015054168
ALKEM,ALKEM.NS,15.801974329827779,16.83981961876057,0.4228427257365709,9.582584752989277,28.743721,656830300160.0,Healthcare,58.63961940816326,1,0.4690609627539746,0.47381952189878856,0.9656977007471894,0.2501413238630816,1,0.5540560891855842
SUNDRMFAST,SUNDRMFAST.NS,15.713789342219851,17.712358731316076,0.4423303727051653,5.683316576611608,38.702774,210958385152.0,Automobile and Auto Components,45.62317724242425,1,0.4666126076407326,0.5042304475187657,0.963181786264313,0.21630952688872543,1,0.5537805674893033
LTFOODS,LTFOODS.NS,15.253996590828685,14.676956157020435,0.9261453291579,27.482935012203647,22.062115,136904466432.0,Fast Moving Consumer Goods,53.197095983333334,1,0.45384698886097824,0.3984364486191238,0.9007198041721036,0.405452779332706,1,0.5519617353054311
TITAGARH,TITAGARH.NS,11.962771877979272,11.883737650786887,0.5145119477006312,52.38102950337529,50.50562,121091301376.0,Capital Goods,60.8815871171875,1,0.3624699067394761,0.30108337984421757,0.9538629254382427,0.6214797976785371,1,0.5513872153343411
IRB,IRB.NS,11.338077309040619,6.4333796254073095,1.7183696693211674,161.74522493581125,3.8551662,252491481088.0,Construction,31.43623635,1,0.3451259779873905,0.11112005312685005,0.7984412328127154,0.9999999999913235,1,0.5510839915981016
ARE&M,ARE&M.NS,12.488350580203747,16.92200773594688,0.37611464407853157,22.605225346411117,21.399702,184224104448.0,Automobile and Auto Components,45.62317724242425,1,0.3770619970476761,0.4766840544826387,0.9717304381828559,0.36313158580396315,1,0.5506754956231835
GUJGASLTD,GUJGASLTD.NS,18.237461361738347,16.62087325765037,0.490182151422204,-3.73837661098696,25.860407,296144896000.0,Oil Gas & Consumable Fuels,49.56356671764706,1,0.5366794689142763,0.46618850409491525,0.9570039761213229,0.13456269731476594,1,0.5480141025791634
MAPMYINDIA,MAPMYINDIA.NS,19.54908071902518,21.5510464251567,0.18952886194265506,19.143340881990454,59.12311,91730477056.0,Information Technology,36.498551703703704,0,0.5730950771390906,0.6380216372269317,0.9958192300380753,0.3330947257955908,0,0.5474257621132895
ALKYLAMINE,ALKYLAMINE.NS,16.8253638264507,17.885032997549573,0.27549211955583963,-6.1143768247720605,50.87291,94785134592.0,Chemicals,70.86632838461539,1,0.4974741992340308,0.5102487270335158,0.9847211120778727,0.11394745537506443,1,0.547302099415282
INDIAMART,INDIAMART.NS,18.52624250585276,11.68392631310444,0.8915956234641627,22.767883418659718,24.850649,146406178816.0,Consumer Services,215.50412475,1,0.5446971464122186,0.29411928202802656,0.905180276238027,0.3645428800847446,1,0.5456245818833252
ADANIPORTS,ADANIPORTS.NS,13.905251338130068,14.43339188034993,1.0828886124678214,31.428219096473576,26.639282,3011881992192.0,Services,46.5328134,1,0.4164006226995722,0.3899474135776843,0.8804837696622139,0.4396838309320282,1,0.5424163718400304
KAJARIACER,KAJARIACER.NS,14.989254351826037,18.4355596188486,0.33668316673131465,-3.1335797545787747,53.663853,192225722368.0,Consumer Durables,63.08538357894737,1,0.44649672401278095,0.5294364332248265,0.9768211618140337,0.13981018569750617,1,0.5407933369216472
RRKABEL,RRKABEL.NS,15.316391866141945,15.415418923111762,0.6337852785046694,13.355420639561256,42.180477,142207713280.0,Capital Goods,60.8815871171875,1,0.4555793221696199,0.4241743621746004,0.9384643757377896,0.2828761376687441,1,0.5400622710889533
DEEPAKNTR,DEEPAKNTR.NS,20.612250657366914,14.908534452152594,0.4227011462469537,-13.212973387909821,40.33476,244907196416.0,Chemicals,70.86632838461539,1,0.6026127719916116,0.40650773185116024,0.9657159790898224,0.05235685250710766,1,0.5377395319251684
MOTILALOFS,MOTILALOFS.NS,22.029370303649745,9.698821730288275,2.0534365547037625,24.072486520955017,20.364779,554840555520.0,Financial Services,39.25075387065217,1,0.6419574748278609,0.22493170413356545,0.7551830790179089,0.3758622008630277,1,0.5372700705070416
HAPPSTMNDS,HAPPSTMNDS.NS,20.81520797508108,13.194504398565071,1.1333053893736742,0.6324885725704554,38.803318,73732710400.0,Information Technology,36.498551703703704,1,0.6082476493111462,0.3467680139176108,0.8739748104532441,0.17248628112678477,1,0.53475977606609
BOSCHLTD,BOSCHLTD.NS,14.903074407298183,13.844810607214287,0.4653341344935678,18.2645644693461,42.45356,1131353866240.0,Automobile and Auto Components,45.62317724242425,1,0.4441040366227028,0.3694333746525802,0.960211930666182,0.32547006808198464,1,0.5347153578662801
VGUARD,VGUARD.NS,14.25924134901039,15.868391920149524,0.5912681199143878,11.27507367672611,54.066765,155344748544.0,Consumer Durables,63.08538357894737,1,0.42622874964821744,0.4399619961299747,0.9439534702005757,0.2648261157417474,1,0.5324173676053947
WIPRO,WIPRO.NS,15.89749037636999,15.921845115437828,0.549189773700188,2.439636282496571,19.068697,2558809341952.0,Information Technology,36.498551703703704,1,0.4717128563164936,0.4418250199448061,0.9493859126512422,0.1881659039840384,1,0.5320111795756436
VMM,VMM.NS,7.130633736018421,15.519049413047226,0.5610956958443767,46.07085340134811,101.46622,701454286848.0,Consumer Services,215.50412475,1,0.22831112927996747,0.42778623363805723,0.9478488218981699,0.5667298838230249,1,0.530963197242835
CYIENT,CYIENT.NS,14.32506620011662,16.149584487534625,0.33577529338240397,5.637077057430906,20.795033,129286725632.0,Information Technology,36.498551703703704,1,0.4280563011981577,0.44976250378469,0.976938371024095,0.21590833211207722,1,0.5305799383816495
MRF,MRF.NS,8.142024355180403,15.51224559941976,0.5991976694878585,40.831000307438444,36.583096,658267832320.0,Automobile and Auto Components,45.62317724242425,1,0.2563912306790815,0.42754909782697476,0.9429297412379806,0.521266571727039,1,0.529497419191573
DEEPAKFERT,DEEPAKFERT.NS,15.823455689521591,15.17984138614715,1.1023342533043803,11.237493449914005,19.887959,194949070848.0,Chemicals,70.86632838461539,1,0.46965736808636027,0.4159636919005931,0.8779732782987181,0.2645000528637285,1,0.5294841357186097
SYNGENE,SYNGENE.NS,11.828593966386109,18.040583907970312,0.43773800456968776,7.826867848949526,50.091343,253314826240.0,Healthcare,58.63961940816326,1,0.3587446108036889,0.5156701999495782,0.9637746749553575,0.2349079377108374,1,0.5280887220139724
MAHSEAMLES,MAHSEAMLES.NS,15.560990265444072,14.587276189165319,0.10933475497904598,3.9730493981657844,8.913375,78349336576.0,Capital Goods,60.8815871171875,1,0.46237031639513054,0.39531079981691,0.9999999998708969,0.20147048291026382,1,0.527832891435454
BPCL,BPCL.NS,19.596281064332054,13.836135879239928,1.6833530587308967,4.515722730025629,8.5041895,1497218416640.0,Oil Gas & Consumable Fuels,49.56356671764706,1,0.5744055406308208,0.36913103117776547,0.8029619837205741,0.20617895977217982,1,0.5262845094962096
HONAUT,HONAUT.NS,13.140416464423923,14.798547018051078,0.38789559704818977,15.578701066658308,62.52376,321305837568.0,Capital Goods,60.8815871171875,1,0.3951658589986371,0.40267429948181127,0.9702094813302293,0.3021663143440203,1,0.5251830176383824
INTELLECT,INTELLECT.NS,14.249596819903903,17.112759596894165,0.37814810423259426,-1.5823236419165498,38.927715,134733127680.0,Information Technology,36.498551703703704,1,0.4259609803510479,0.4833323990343805,0.971467912293496,0.15326957845657815,1,0.5249954963992496
MANKIND,MANKIND.NS,18.27786097945957,11.772283019592805,0.9054905966290916,11.487894607983806,52.91873,1013873049600.0,Healthcare,58.63961940816326,1,0.5378011179988184,0.2971988107166306,0.903386392949749,0.26667264545258473,1,0.5244825261117825
TRIVENI,TRIVENI.NS,27.679040728996853,8.576411908972577,0.9756078262575879,-16.91810233035206,36.021233,78081368064.0,Fast Moving Consumer Goods,53.197095983333334,1,0.7988140991722422,0.18581194308217527,0.8943340453879424,0.020209494471076117,1,0.5242892212246231
HINDCOPPER,HINDCOPPER.NS,16.066794183638596,24.773442588736806,0.3156317702066711,7.7056342979061165,68.167336,330965352448.0,Metals & Mining,30.47386776875,0,0.47641338248836734,0.7503329922580223,0.9795389611197414,0.23385606112788557,0,0.524209319204554
CCL,CCL.NS,16.5050029392882,13.232384653951504,1.1558136626766191,14.943844216272083,35.82441,111418089472.0,Fast Moving Consumer Goods,53.197095983333334,1,0.48857974636350004,0.34808826834798084,0.8710689239252974,0.2966580119912442,1,0.5235879319830887
INDIGO,INDIGO.NS,148.65449735328443,17.396647585683056,11.365609188531415,,32.512115,2178428436480.0,Services,46.5328134,1,0.9999999999722362,0.49322685119960036,0.0,,1,0.5233067127915709
JSL,JSL.NS,20.666939590394783,13.39602415518923,1.1640887922763719,-6.641750203385277,24.130644,620724748288.0,Metals & Mining,30.47386776875,1,0.6041311475388401,0.3537916558855957,0.8700005795304483,0.10937172775955649,1,0.5220616907145296
BRIGADE,BRIGADE.NS,9.108103241707058,7.3792780588868085,2.7343652266818137,102.34837981610964,29.21845,223017435136.0,Realty,66.66871309999999,1,0.28321330375277576,0.1440877980573307,0.6672731168559186,0.9999999999913235,1,0.5210769081668178
KIMS,KIMS.NS,17.911318248888506,14.026257435500334,1.3714238465354722,4.943217362418628,75.06915,282358054912.0,Healthcare,58.63961940816326,1,0.5276244791744719,0.37575740748914455,0.8432329935484628,0.20988809465507025,1,0.5206892635879111
FSL,FSL.NS,15.346720869998736,15.787587844408904,0.9331827079672018,3.4222808687482065,36.599327,225265778688.0,Services,46.5328134,1,0.45642137220201834,0.4371457020501118,0.8998112571681302,0.19669176848892583,1,0.5205228794461381
GRANULES,GRANULES.NS,15.060152680142131,14.817483066099896,0.6827963240174207,6.707606603319882,27.812975,133248303104.0,Healthcare,58.63961940816326,1,0.4484651348428054,0.4033342845076542,0.9321369007263035,0.22519672588580608,1,0.5202329918658619
FIVESTAR,FIVESTAR.NS,14.807278403600392,10.847909325735259,1.2873059631142416,33.22664829182895,14.1545105,154301661184.0,Financial Services,39.25075387065217,1,0.4414443703706145,0.2649812754285755,0.8540928680889571,0.45528780805230423,1,0.5178501217921326
MCX,MCX.NS,13.983708214653525,18.255452011303273,1.295250477605604,57.46093699568819,63.94659,416843169792.0,Financial Services,39.25075387065217,0,0.41857888795781817,0.5231590767397846,0.8530672071099559,0.6655553501038891,0,0.5174345866595628
UTIAMC,UTIAMC.NS,13.897820193726279,13.501946629034203,0.09652095893092108,11.039402414089473,23.18231,165497077760.0,Financial Services,39.25075387065217,1,0.416194305491941,0.35748341070464235,0.9999999998708969,0.26278132632241086,1,0.5167854095688595
APOLLOHOSP,APOLLOHOSP.NS,14.852175807456419,15.312475679041171,1.3873383489928233,11.057090633672306,70.075,1101677985792.0,Healthcare,58.63961940816326,1,0.44269089533233386,0.42058644354326147,0.8411783828874245,0.2629347972371301,1,0.5167175963660553
PHOENIXLTD,PHOENIXLTD.NS,7.666278090536176,10.42293046806022,0.5542969052033568,60.65676438977121,57.442284,569959514112.0,Realty,66.66871309999999,1,0.24318268088797443,0.25016933147689824,0.9487265664441047,0.693283779817114,1,0.5164628780656554
